Farm,Volume,Temp,CC,SCC,Month,TBC
69,3931,5.7,,98000,1,
69,3862,4,,115000,3,
69,3859,5.8,,123000,1,
69,3848,2.8,,52000,8,
69,3806,3.7,,67000,8,
69,3782,4.4,,136000,3,
69,3730,4.1,,108000,3,
69,3715,5.2,,147000,3,
69,3712,4,,97000,3,
69,3709,4.4,,111000,3,
69,3708,3.3,,66000,8,
69,3694,2.8,,111000,3,
69,3659,3.3,,125000,3,
69,3635,3,,137000,3,
69,3596,3.2,,132000,3,
69,3528,3.9,,125000,3,
69,3522,4.4,,163000,3,
69,3517,2.7,,135000,3,
69,3515,3.9,,82000,8,
69,3457,3.3,,133000,3,
69,3437,4.2,,111000,3,
69,3430,2.9,,62000,8,
69,3319,4.1,,144000,3,
69,3301,3.7,,79000,8,
69,3286,3.8,,148000,3,
69,3233,4,,267000,5,
69,3181,4.5,,109000,3,
69,3076,3.7,,152000,3,
69,3025,4,,165000,3,
69,2999,4.1,,194000,8,
69,2993,3.9,,142000,3,
69,2985,4.2,,140000,3,
69,2977,3.9,,190000,5,
69,2931,4.4,,204000,3,
69,2918,4.1,,180000,3,
69,2914,3.9,,143000,3,
69,2738,4,,151000,3,
69,2517,3.6,,224000,8,
69,1252,3.9,,258000,8,
69,1076,4.7,,,5,
69,430,2.9,,69000,8,
70,5592,5.7,,171000,3,2
70,6093,7.6,,219000,1,3
70,5589,5.8,,158000,3,3
70,5379,5.3,,214000,3,3
70,3984,10.5,,132000,11,3
70,3734,8.9,,155000,11,3
70,4216,7.9,,173000,8,4
70,3752,6.2,,165000,11,5
70,3749,4.5,,152000,5,5
70,1833,4.6,,225000,8,7
70,1019,4.8,0,242000,8,10
70,6076,6,0,213000,1,
70,5510,8.5,0,216000,3,
70,5487,5.8,0,140000,3,
70,4713,5,0,222000,8,
70,3904,5.7,0,186000,11,
70,3721,6.3,0,146000,11,
70,3039,6,0,216000,1,
70,2320,4.7,0,187000,5,
70,6401,8.7,,187000,1,
70,6306,8.8,,186000,1,
70,6276,6.2,,204000,1,
70,6249,8,,219000,1,
70,6149,6,,238000,1,
70,6132,6.3,,219000,1,
70,6006,7.7,,240000,1,
70,5986,8.4,,183000,1,
70,5926,6.3,,225000,1,
70,5811,5.2,,147000,3,
70,5800,5,,194000,3,
70,5765,5,,159000,3,
70,5674,5.8,,184000,3,
70,5657,5.4,,149000,3,
70,5643,5.1,,177000,3,
70,5586,5,,151000,3,
70,5584,5.3,,220000,3,
70,5413,5.4,,142000,3,
70,5292,7,,154000,3,
70,4453,5.2,,247000,8,
70,4217,6,,137000,11,
70,4150,8.6,,140000,11,
70,4149,5.7,,162000,11,
70,4129,6,,126000,11,
70,4054,6.3,,120000,11,
70,4012,9.8,,182000,11,
70,3973,10,,150000,11,
70,3961,6.1,,165000,11,
70,3955,6.3,,161000,11,
70,3927,5.6,,156000,11,
70,3871,6.2,,156000,11,
70,3837,6.7,,,11,
70,3831,5.9,,158000,11,
70,3827,6,,173000,11,
70,3821,6.1,,205000,11,
70,3806,4.7,,144000,5,
70,3803,5.5,,134000,11,
70,3791,5.8,,191000,11,
70,3720,5.8,,150000,11,
70,3704,9.8,,235000,11,
70,3701,10.1,,191000,11,
70,3689,5.7,,210000,11,
70,3686,5.8,,177000,11,
70,3680,6,,235000,11,
70,3655,9.9,,149000,11,
70,3377,6.6,,294000,8,
70,3372,4.8,,181000,5,
70,3281,3.9,,240000,5,
70,3133,6.2,,183000,1,
70,3115,10.1,,208000,1,
70,3110,10.8,,199000,1,
70,3083,4.5,,168000,5,
70,3044,6,,174000,1,
70,3005,10.2,,182000,1,
70,2979,10.3,,156000,1,
70,2817,5.6,,314000,8,
70,2433,6.1,,236000,8,
70,2145,4.2,,212000,5,
70,1759,5.3,,221000,5,
70,1542,4.5,,167000,8,
70,1357,6,,173000,8,
70,1241,5.1,,170000,8,
70,875,4.6,,280000,8,
70,669,4.9,,205000,8,
70,555,5.3,,,5,
71,3371,4.7,,124000,8,4
71,2747,7.8,,197000,1,4
71,1779,5.2,,262000,7,5
71,1489,5,,,7,5
71,5089,4.9,,216000,5,6
71,3407,4.5,,130000,11,8
71,2027,6.6,,137000,1,8
71,1737,4.7,,284000,7,8
71,3354,4.5,,161000,11,9
71,5015,5.4,,208000,8,10
71,3558,3.9,,269000,5,10
71,3880,4.7,,186000,1,11
71,3178,4.6,,300000,5,13
71,2659,5.1,,,8,14
71,6726,4.9,,202000,3,15
71,4372,4.6,,139000,11,17
71,5543,5,,253000,3,21
71,6632,6.6,0,194000,3,
71,5217,4.3,0,244000,3,
71,4119,3.7,0,270000,5,
71,3938,4.3,0,203000,1,
71,3896,5.2,0,143000,11,
71,3277,4.7,0,126000,8,
71,3252,6.3,0,124000,11,
71,3084,4.6,0,418000,8,
71,1609,5.8,0,250000,7,
71,7940,4.8,,207000,1,
71,7813,4.8,,176000,3,
71,7038,4.8,,184000,11,
71,6819,4.7,,150000,8,
71,6765,5.5,,198000,1,
71,6741,5.3,,271000,3,
71,6440,4.5,,201000,3,
71,6384,6.3,,197000,1,
71,6337,4.6,,248000,3,
71,6293,4.7,,232000,3,
71,6220,4.5,,236000,3,
71,6195,5.3,,292000,3,
71,6000,5.4,,250000,3,
71,5866,5,,204000,5,
71,5767,6.9,,166000,11,
71,5643,5.1,,337000,3,
71,5471,4.9,,289000,8,
71,5419,4.7,,214000,5,
71,5339,6.8,,180000,1,
71,5139,5.1,,226000,5,
71,5093,4.9,,192000,5,
71,5013,5.7,,234000,3,
71,4939,4.7,,169000,8,
71,4930,5.5,,178000,8,
71,4913,5.2,,180000,8,
71,4872,5.2,,104000,11,
71,4854,5.2,,208000,1,
71,4749,5.1,,266000,5,
71,4727,4.8,,166000,11,
71,4681,5.7,,265000,3,
71,4672,4.3,,264000,8,
71,4580,4.6,,179000,1,
71,4490,4.9,,148000,11,
71,4484,8,,157000,11,
71,4462,6,,125000,11,
71,4391,4.5,,239000,5,
71,4386,4.8,,287000,5,
71,4282,4.7,,146000,11,
71,4240,7.5,,193000,1,
71,4156,4.9,,169000,1,
71,4099,4.9,,118000,11,
71,4067,4.8,,194000,1,
71,4024,6.9,,217000,1,
71,4022,5,,247000,1,
71,4017,4.7,,210000,1,
71,4015,4,,171000,1,
71,4006,4.9,,229000,1,
71,3983,4.6,,217000,1,
71,3957,5,,199000,1,
71,3929,5.6,,278000,5,
71,3918,5,,192000,1,
71,3918,4.4,,262000,5,
71,3913,6.7,,156000,11,
71,3905,6.8,,100000,11,
71,3816,4.8,,123000,11,
71,3788,6.4,,148000,1,
71,3764,6.7,,165000,11,
71,3706,4.5,,205000,1,
71,3688,6.5,,202000,1,
71,3594,5,,178000,8,
71,3582,7.6,,242000,11,
71,3522,4.6,,191000,1,
71,3503,4.9,,121000,11,
71,3501,4.8,,264000,5,
71,3496,6.4,,123000,11,
71,3359,5,,146000,11,
71,3355,7.4,,192000,1,
71,3304,7.8,,183000,1,
71,3222,5.5,,546000,8,
71,3199,4.1,,131000,8,
71,3187,6,,103000,11,
71,3187,4.6,,121000,8,
71,3121,4.6,,152000,11,
71,3099,5.4,,384000,7,
71,3093,5.8,,152000,11,
71,2978,8,,205000,1,
71,2809,6.9,,137000,11,
71,2753,5.1,,351000,8,
71,2652,5.9,,134000,8,
71,2568,6.6,,,11,
71,2539,6,,200000,1,
71,2459,4.5,,,5,
71,2443,5.3,,167000,8,
71,2299,5,,284000,8,
71,2123,4.6,,533000,7,
71,2090,5,,297000,7,
71,1947,5.7,,250000,7,
71,1908,5.2,,429000,7,
71,1752,4.4,,541000,7,
71,1600,4.7,,254000,7,
71,1547,4.8,,230000,7,
71,1473,5,,192000,3,
71,1449,5.3,,244000,7,
71,1412,4.6,,249000,7,
71,1255,4.7,,298000,7,
71,1145,4.4,,215000,11,
71,1143,9.3,,,1,
71,1137,4,,291000,7,
71,1004,4.2,,255000,1,
71,856,5.6,,292000,8,
71,806,5.3,,80000,11,
71,788,9,,73000,11,
71,777,3.8,,106000,8,
71,685,9.1,,,8,
71,633,5.3,,235000,8,
71,590,3.9,,250000,3,
71,540,3.6,,120000,8,
71,522,5.1,,,5,
71,401,3.9,,187000,11,
72,1018,5,0,173000,8,4
72,7684,6.4,,179000,1,4
72,8001,5.7,,204000,1,5
72,7457,5.7,,226000,3,5
72,7372,5.4,,143000,8,6
72,6456,5.4,,202000,3,6
72,7898,5.7,,201000,1,7
72,6939,5.7,,167000,8,7
72,5299,5.1,,165000,5,7
72,4980,4.7,,169000,8,7
72,3280,5.5,,164000,8,7
72,3387,6.3,,446000,5,9
72,10023,6.1,,161000,11,10
72,5398,5.1,,167000,11,10
72,,,0,,3,
72,9663,6.3,0,166000,11,
72,8182,5.6,0,183000,1,
72,6389,5.8,0,185000,8,
72,5806,4.9,0,198000,5,
72,5590,5.8,0,199000,11,
72,4194,5.2,0,218000,8,
72,3379,6,0,399000,5,
72,10859,5.1,,170000,11,
72,10429,5.3,,237000,11,
72,9745,4.1,,160000,11,
72,9642,6.5,,200000,11,
72,9602,5.6,,182000,11,
72,9588,5.7,,206000,11,
72,8562,6.1,,281000,1,
72,8480,6.3,,205000,1,
72,8335,5.4,,195000,1,
72,8328,6,,209000,1,
72,8164,6.2,,179000,1,
72,8163,5.5,,176000,1,
72,8132,5.9,,208000,1,
72,7971,5.4,,154000,1,
72,7948,5.6,,225000,1,
72,7763,6.4,,213000,1,
72,7507,5.7,,199000,3,
72,7459,5.5,,210000,3,
72,7436,5.8,,196000,3,
72,7429,4.7,,221000,3,
72,7405,5.2,,139000,9,
72,7141,6.3,,234000,3,
72,6906,5.6,,196000,3,
72,6853,6,,219000,3,
72,6837,5.4,,242000,3,
72,6758,5.6,,213000,3,
72,6657,6.2,,237000,3,
72,6630,5.6,,204000,3,
72,6465,5.8,,209000,3,
72,6441,5.2,,206000,3,
72,6272,5,,280000,5,
72,6218,6.1,,219000,8,
72,6165,5.6,,200000,5,
72,6016,5,,200000,5,
72,5915,5.8,,172000,8,
72,5765,6,,187000,5,
72,5526,4.9,,133000,11,
72,5502,5.6,,245000,11,
72,5465,6.1,,159000,8,
72,5453,5.7,,188000,11,
72,5419,5.7,,162000,11,
72,5413,5.5,,132000,11,
72,5350,6.4,,183000,5,
72,5323,5.4,,218000,11,
72,5300,5.3,,177000,11,
72,5250,4.9,,153000,11,
72,5248,5.3,,175000,11,
72,5198,5.7,,174000,11,
72,5053,5.5,,126000,11,
72,4901,5.8,,250000,5,
72,4267,5.4,,212000,1,
72,4194,6.3,,269000,1,
72,3768,4.1,,356000,5,
72,3754,4,,195000,8,
72,3639,5.2,,379000,5,
72,3635,5.5,,219000,5,
72,3632,5.4,,397000,5,
72,3260,5,,392000,5,
72,2536,4.7,,211000,8,
72,1843,5.4,,165000,8,
72,1464,4.5,,204000,8,
72,769,4.1,,378000,8,
73,12767,4.9,,120000,11,6
73,11252,4.7,,165000,1,6
73,10255,4.7,,88000,8,6
73,12562,5.3,,191000,3,7
73,10566,4.5,,172000,1,7
73,4393,5.4,,115000,7,7
73,12710,4.5,,105000,11,8
73,12473,4.9,,82000,8,9
73,1133,4.9,,109000,7,9
73,9316,7.8,,125000,8,10
73,13789,5.5,,228000,3,12
73,9431,5.1,,164000,5,13
73,11288,4.9,,168000,1,22
73,16356,5.1,0,114000,8,
73,14523,5.5,0,185000,3,
73,12408,5.3,0,214000,3,
73,12175,6.1,0,100000,11,
73,11994,5.2,0,108000,8,
73,11187,4.5,0,173000,1,
73,10825,5,0,177000,1,
73,3166,5,0,141000,7,
73,12757,4.2,50,117000,11,
73,3518,5.2,80,165000,5,
73,1888,6,150,143000,7,
73,,,,105000,11,
73,,,,191000,3,
73,15043,4.9,,171000,3,
73,14998,4.8,,174000,3,
73,14980,5.2,,184000,3,
73,14884,5.2,,174000,3,
73,14707,5.2,,132000,8,
73,14621,8.4,,158000,3,
73,14124,3.7,,181000,3,
73,13980,5.4,,108000,8,
73,13776,5.5,,88000,11,
73,13709,6.2,,195000,3,
73,13534,5.4,,204000,3,
73,13299,5,,79000,11,
73,13283,4.2,,113000,11,
73,13263,4.7,,114000,11,
73,13227,4.3,,92000,11,
73,13201,3.6,,122000,11,
73,13111,4.8,,114000,11,
73,13085,5.8,,211000,3,
73,12998,4.7,,131000,11,
73,12905,4.6,,96000,11,
73,12886,4.7,,101000,11,
73,12815,4.4,,123000,11,
73,12780,4.9,,119000,11,
73,12778,4,,105000,11,
73,12730,4.4,,114000,11,
73,12716,4.6,,106000,11,
73,12637,4.5,,120000,11,
73,12574,4.5,,,11,
73,12419,5.1,,133000,11,
73,12404,4.2,,84000,11,
73,12376,5.8,,109000,11,
73,12347,4.8,,211000,3,
73,12276,4.6,,128000,11,
73,12152,4.7,,83000,11,
73,12077,5,,103000,11,
73,11952,5.2,,91000,11,
73,11738,4.8,,166000,1,
73,11472,5.1,,209000,1,
73,11300,5,,141000,1,
73,11271,4.4,,154000,1,
73,11229,5,,165000,1,
73,11221,5,,169000,1,
73,11186,5.6,,169000,1,
73,11176,4.5,,87000,8,
73,11175,4.6,,168000,1,
73,11171,5.5,,151000,1,
73,11158,5,,162000,1,
73,11141,4.3,,192000,1,
73,11125,4.5,,162000,1,
73,11089,6.6,,180000,1,
73,11048,4.2,,108000,8,
73,11041,4.4,,157000,1,
73,11037,5.8,,138000,1,
73,10948,4.7,,190000,1,
73,10920,5.1,,161000,1,
73,10904,4.7,,158000,1,
73,10855,5.3,,156000,1,
73,10838,5.6,,180000,1,
73,10828,6.8,,162000,1,
73,10828,5.1,,196000,1,
73,10749,4.7,,79000,8,
73,10704,5.3,,187000,1,
73,10534,5.1,,186000,5,
73,10446,4.3,,73000,8,
73,10410,5.8,,134000,8,
73,10356,5.1,,171000,1,
73,10289,4.5,,94000,8,
73,10267,5.6,,184000,5,
73,10199,5,,83000,8,
73,10197,4.5,,90000,8,
73,10116,4.5,,83000,8,
73,9638,4.7,,127000,8,
73,9390,5.3,,178000,5,
73,9210,4.9,,123000,8,
73,9009,4.6,,228000,5,
73,8928,4.6,,119000,8,
73,8868,4.6,,134000,8,
73,8669,4.7,,120000,8,
73,8648,5.5,,218000,5,
73,8134,6,,159000,5,
73,8131,6.8,,190000,1,
73,7843,5.2,,123000,8,
73,7291,5.1,,155000,5,
73,7043,5.6,,71000,8,
73,5815,5.1,,88000,7,
74,6645,6.9,,172000,11,4
74,5112,8.6,,231000,1,4
74,4326,5.9,,284000,3,4
74,8328,5.4,,236000,3,5
74,5087,6.1,,132000,8,10
74,4428,5.8,,298000,8,10
74,5756,5.3,0,94000,8,12
74,7985,4.1,0,105000,8,
74,6515,6.2,0,171000,11,
74,6170,6.6,0,132000,11,
74,5140,5.1,0,255000,1,
74,5138,8.1,0,221000,1,
74,4513,4.9,0,236000,3,
74,4200,4.3,0,192000,3,
74,3028,6.8,0,159000,8,
74,8772,5.5,,231000,3,
74,8555,6.3,,214000,3,
74,7386,7.3,,164000,11,
74,7094,6.6,,281000,5,
74,6932,7.4,,125000,11,
74,6871,6.1,,123000,11,
74,6615,6.3,,188000,11,
74,6615,6.4,,117000,8,
74,6567,8.3,,146000,11,
74,6524,6,,153000,11,
74,6508,5.7,,125000,11,
74,6503,6,,131000,11,
74,6498,9.1,,147000,11,
74,6445,10.1,,158000,11,
74,6393,5.6,,124000,11,
74,6389,4.9,,141000,11,
74,6319,6.7,,141000,11,
74,6316,6.3,,150000,11,
74,6266,5.9,,155000,11,
74,6216,5.6,,138000,11,
74,6172,5.9,,131000,11,
74,6170,6.4,,128000,11,
74,6134,6.6,,120000,8,
74,6018,5.2,,168000,11,
74,6014,5.5,,134000,11,
74,5941,5.6,,131000,11,
74,5878,9.8,,145000,11,
74,5808,4.9,,108000,11,
74,5708,5,,143000,11,
74,5687,5.7,,215000,5,
74,5669,11.4,,214000,1,
74,5654,6,,126000,11,
74,5536,8.1,,156000,1,
74,5485,5.5,,197000,1,
74,5458,5.9,,107000,8,
74,5412,5,,196000,1,
74,5383,5.8,,124000,8,
74,5373,5.9,,200000,1,
74,5353,5.1,,221000,1,
74,5335,5.5,,228000,1,
74,5331,5.7,,178000,1,
74,5292,6,,249000,1,
74,5255,6.8,,106000,11,
74,5254,6.3,,135000,8,
74,5253,6.8,,216000,1,
74,5250,5.7,,227000,1,
74,5244,10,,276000,1,
74,5242,5,,216000,1,
74,5223,6.1,,194000,1,
74,5213,7.7,,112000,8,
74,5190,5.5,,191000,1,
74,5182,5.1,,199000,1,
74,5174,5.4,,267000,1,
74,5154,9.4,,208000,1,
74,5093,5.4,,259000,1,
74,5055,4.9,,223000,1,
74,5052,4.8,,253000,1,
74,5048,9.5,,268000,1,
74,5045,6.2,,271000,5,
74,5021,8.3,,221000,1,
74,5017,5.9,,213000,1,
74,4986,8.1,,183000,1,
74,4983,4.5,,199000,1,
74,4973,5.5,,123000,8,
74,4926,4.4,,273000,1,
74,4801,5.7,,254000,8,
74,4741,5.1,,107000,8,
74,4654,6.7,,125000,8,
74,4420,5.3,,241000,3,
74,4384,9.5,,255000,3,
74,4361,6.7,,239000,3,
74,4336,5.4,,261000,3,
74,4333,5.7,,156000,8,
74,4328,6.2,,285000,3,
74,4280,5.1,,228000,3,
74,4269,4.4,,256000,3,
74,4234,5.7,,129000,8,
74,4230,5.1,,144000,8,
74,4208,7.9,,241000,3,
74,4182,5,,275000,3,
74,4165,5.5,,256000,3,
74,4141,5.9,,242000,3,
74,4127,5.2,,227000,3,
74,4120,5.1,,233000,3,
74,4104,6,,358000,5,
74,4059,7.3,,246000,3,
74,4046,6.4,,244000,8,
74,3980,7.8,,260000,3,
74,3949,6.2,,249000,3,
74,3944,5.9,,283000,3,
74,3843,5.4,,267000,3,
74,3800,7.2,,266000,5,
74,3736,6.4,,249000,3,
74,3638,6,,205000,3,
74,3137,5.9,,323000,8,
74,2452,6.5,,250000,5,
74,1982,5.4,,258000,3,
74,1924,5.6,,138000,8,
74,1755,8.1,,,3,
74,1330,5.5,,284000,5,
74,1193,6,,84000,7,
75,7722,18.9,,200000,8,4
75,6743,11.6,,186000,8,5
75,6294,11,,238000,8,5
75,711,4.7,0,247000,7,6
75,9251,5.1,,176000,8,6
75,6378,4.2,,151000,1,6
75,250,6,,,7,6
75,8096,6.3,,102000,11,7
75,6006,4.9,,148000,8,7
75,5864,3.2,,129000,1,7
75,4123,5.5,,247000,5,10
75,10335,4.1,,144000,3,11
75,9685,7,,150000,3,12
75,5633,5.5,,159000,5,12
75,8659,6.1,,108000,11,13
75,9642,4.6,,228000,3,14
75,9591,5.7,0,162000,3,
75,8813,5.2,0,86000,11,
75,7785,4.5,0,106000,11,
75,7552,4.9,0,166000,3,
75,6976,8.2,0,129000,1,
75,6674,11.3,0,203000,8,
75,5601,10.7,0,237000,8,
75,4512,5,0,179000,5,
75,3407,4.4,0,177000,7,
75,,,,93000,11,
75,,,,386000,7,
75,,,,184000,9,
75,11263,4.5,,183000,8,
75,10474,10.4,,180000,3,
75,10075,4.4,,167000,8,
75,9841,4.1,,147000,3,
75,9774,4.2,,148000,3,
75,9738,4.4,,166000,3,
75,9736,4.1,,150000,3,
75,9684,13.3,,156000,3,
75,9582,4,,158000,3,
75,9180,4.2,,206000,3,
75,8871,4.2,,207000,8,
75,8818,6.9,,99000,11,
75,8760,7.8,,79000,11,
75,8581,4.6,,78000,11,
75,8566,6.8,,90000,11,
75,8558,4.8,,86000,11,
75,8461,6.6,,90000,11,
75,8425,7.3,,110000,11,
75,8397,4.3,,314000,3,
75,8338,5.7,,100000,11,
75,8242,7.5,,116000,11,
75,8219,4.7,,,9,
75,8194,6.6,,83000,11,
75,8181,5,,217000,8,
75,8161,5.7,,94000,11,
75,8146,6.7,,100000,11,
75,8126,5.1,,113000,11,
75,8120,5.2,,83000,11,
75,8090,4.9,,88000,11,
75,8074,6.5,,158000,8,
75,8018,9.5,,235000,8,
75,8012,4.8,,100000,11,
75,7985,5.4,,205000,8,
75,7907,5,,84000,11,
75,7876,7.3,,117000,11,
75,7822,4.7,,94000,11,
75,7815,8.9,,211000,8,
75,7803,6.2,,113000,11,
75,7733,7.6,,91000,11,
75,7568,7.1,,93000,11,
75,7435,6.9,,181000,8,
75,7288,5.9,,119000,11,
75,7092,4.9,,188000,8,
75,6760,10.5,,217000,8,
75,6727,5.1,,175000,5,
75,6591,3.4,,150000,1,
75,6579,3.7,,142000,1,
75,6540,4.5,,102000,1,
75,6525,11.6,,209000,8,
75,6504,11.8,,195000,8,
75,6463,3.9,,146000,1,
75,6457,5.1,,165000,1,
75,6443,6.6,,114000,1,
75,6439,4.8,,118000,1,
75,6432,6.2,,149000,1,
75,6413,4.3,,120000,1,
75,6333,4.4,,111000,1,
75,6307,7.9,,148000,1,
75,6289,5,,104000,1,
75,6282,4.2,,120000,1,
75,6281,3.8,,134000,1,
75,6240,4.4,,139000,1,
75,6216,4.3,,172000,1,
75,6112,6.1,,152000,1,
75,6107,5.3,,210000,8,
75,6097,4.9,,145000,1,
75,6071,3.9,,119000,1,
75,6069,6.8,,152000,1,
75,6051,7.8,,134000,1,
75,6041,4.9,,137000,1,
75,5958,5.3,,132000,1,
75,5952,4.4,,101000,1,
75,5878,9.7,,106000,1,
75,5858,4.5,,124000,1,
75,5711,10.4,,221000,8,
75,5665,4.6,,149000,1,
75,5112,5.4,,150000,5,
75,4955,4.4,,238000,8,
75,4887,4.4,,144000,3,
75,4871,4.3,,179000,8,
75,4847,4.7,,150000,5,
75,4758,14.7,,65000,11,
75,4359,2.6,,224000,5,
75,4128,4.2,,241000,5,
75,3564,6.9,,,11,
75,2372,5,,232000,7,
75,1810,13,,207000,3,
75,1653,4.2,,187000,7,
75,1064,3.3,,,5,
76,432,3.9,,664000,7,0
76,2838,5.4,,139000,11,2
76,1942,5.9,,272000,3,2
76,2631,6.4,,178000,1,3
76,3354,5.9,,138000,11,4
76,3161,6,,161000,11,4
76,2813,6.1,,243000,5,4
76,2514,5.3,,132000,1,4
76,2455,5.2,,190000,8,4
76,2830,4.9,,209000,8,5
76,1991,5.7,,206000,3,7
76,3913,5.4,0,278000,3,
76,3492,4.9,0,103000,11,
76,2993,4.6,0,242000,8,
76,2874,5.1,0,111000,11,
76,2496,5.1,0,144000,1,
76,1723,5.9,0,405000,8,
76,977,5.7,0,502000,7,
76,2529,4.9,90,169000,8,
76,3878,5.6,,284000,3,
76,3870,5.7,,292000,3,
76,3793,5.6,,261000,3,
76,3793,5.8,,233000,3,
76,3742,5.2,,346000,3,
76,3741,5.2,,238000,3,
76,3723,5.6,,341000,3,
76,3632,6.1,,127000,11,
76,3582,5,,105000,11,
76,3568,5.5,,133000,11,
76,3539,6.8,,150000,11,
76,3503,4.9,,153000,11,
76,3493,6.5,,115000,11,
76,3408,5.6,,152000,11,
76,3393,5.8,,148000,11,
76,3391,5.7,,316000,8,
76,3335,5.3,,101000,11,
76,3318,4.6,,163000,11,
76,3314,4.8,,86000,11,
76,3286,5.4,,148000,11,
76,3266,5.8,,133000,11,
76,3256,5,,138000,11,
76,3251,5.5,,159000,11,
76,3247,4.9,,111000,11,
76,3232,4.1,,175000,8,
76,3211,5,,146000,11,
76,3136,5.6,,126000,11,
76,3127,5.5,,142000,11,
76,3105,5.8,,109000,11,
76,3075,5,,197000,1,
76,3059,5.2,,127000,8,
76,3053,4.1,,156000,8,
76,3041,5.9,,108000,11,
76,2994,6.3,,144000,1,
76,2988,4.9,,157000,1,
76,2973,5.4,,131000,8,
76,2969,5.2,,278000,8,
76,2939,5.4,,166000,8,
76,2920,5.3,,107000,1,
76,2919,6.7,,160000,1,
76,2892,5.6,,138000,1,
76,2890,5.8,,95000,11,
76,2883,5,,149000,1,
76,2867,4.4,,154000,1,
76,2863,5.3,,111000,1,
76,2833,4.5,,232000,5,
76,2830,4.8,,116000,1,
76,2830,6.1,,107000,1,
76,2818,5.4,,114000,11,
76,2817,6.4,,101000,1,
76,2805,4.2,,212000,1,
76,2799,5.4,,257000,8,
76,2776,5.6,,110000,1,
76,2755,5.7,,181000,8,
76,2754,6.3,,133000,1,
76,2691,5.8,,163000,1,
76,2670,5.5,,253000,5,
76,2650,4.7,,131000,1,
76,2641,5,,226000,1,
76,2615,5.4,,128000,11,
76,2601,4,,267000,8,
76,2600,5.6,,225000,8,
76,2595,4.7,,219000,1,
76,2557,5.1,,184000,1,
76,2557,4.7,,171000,8,
76,2553,4.9,,160000,1,
76,2532,5.5,,141000,1,
76,2507,4.3,,153000,8,
76,2504,5.6,,156000,1,
76,2497,5.5,,287000,1,
76,2488,5.6,,217000,8,
76,2481,4.9,,159000,8,
76,2477,5.2,,373000,5,
76,2467,4.9,,,3,
76,2453,4.9,,127000,1,
76,2402,5.9,,345000,3,
76,2392,5.5,,565000,5,
76,2245,5.7,,140000,1,
76,2179,5.6,,374000,5,
76,2152,6.1,,216000,8,
76,2149,4.6,,184000,3,
76,2136,5.3,,228000,1,
76,2127,5.9,,263000,3,
76,2079,5.9,,225000,3,
76,2073,5.1,,194000,3,
76,2068,4.7,,257000,8,
76,2056,5.1,,184000,3,
76,2043,6.2,,223000,3,
76,2022,5.7,,322000,8,
76,2007,5.8,,464000,3,
76,1984,3.2,,301000,8,
76,1975,5.3,,173000,3,
76,1927,5,,182000,3,
76,1643,9.6,,350000,8,
76,1526,4.6,,110000,3,
76,1288,6,,211000,8,
76,1224,4.2,,257000,7,
76,853,5.5,,117000,11,
76,465,2,,233000,1,
76,270,,,133000,11,
77,3562,14.7,0,49000,1,3
77,3896,8.6,,48000,11,3
77,3610,15.7,,37000,1,3
77,3435,14.5,,66000,1,3
77,715,7.5,0,39000,7,4
77,4051,4.5,,59000,11,4
77,3638,11.6,,85000,1,4
77,3606,12.4,,52000,1,4
77,3559,14.2,,38000,11,4
77,3276,14,,73000,1,4
77,3097,15.1,,53000,1,4
77,2019,7,,32000,7,4
77,3306,7.7,,98000,8,5
77,4011,5.3,,61000,5,6
77,3779,4.8,,38000,11,6
77,465,5.3,,53000,7,7
77,1999,26.2,0,51000,8,8
77,3056,5.2,,29000,8,8
77,2317,4.7,,101000,3,8
77,1164,5.1,,,5,8
77,2285,7.6,0,144000,3,14
77,3850,13.6,0,54000,11,
77,3686,9.1,0,72000,11,
77,2346,6.1,0,56000,8,
77,1923,5.3,0,119000,5,
77,1833,6.5,0,36000,7,
77,4342,9.9,,32000,11,
77,4190,9,,41000,11,
77,4177,8,,31000,11,
77,4141,9.8,,55000,11,
77,4109,11.2,,30000,11,
77,4049,13,,30000,11,
77,4048,11.8,,42000,11,
77,4032,10.1,,43000,11,
77,3923,7.8,,35000,11,
77,3920,11.4,,53000,11,
77,3894,5.2,,50000,11,
77,3856,10.5,,44000,11,
77,3833,8,,59000,11,
77,3776,12.9,,52000,11,
77,3765,11.7,,59000,1,
77,3752,6,,59000,8,
77,3672,5.1,,36000,11,
77,3642,6.4,,57000,1,
77,3641,4.2,,43000,11,
77,3629,13,,38000,11,
77,3617,13.2,,50000,1,
77,3601,5.9,,51000,1,
77,3596,13.9,,67000,1,
77,3560,7,,70000,1,
77,3558,12.1,,40000,1,
77,3550,5.6,,39000,8,
77,3541,5.5,,58000,1,
77,3534,12.4,,63000,1,
77,3534,14,,62000,1,
77,3517,7.8,,65000,11,
77,3517,4.3,,47000,1,
77,3514,9,,63000,1,
77,3513,11.9,,63000,1,
77,3498,13.3,,48000,11,
77,3496,13.4,,69000,1,
77,3495,10.7,,74000,1,
77,3484,11.9,,82000,1,
77,3471,13.1,,60000,1,
77,3443,4.1,,64000,1,
77,3429,5.3,,70000,1,
77,3388,4.6,,46000,11,
77,3376,6,,70000,1,
77,3374,11.8,,74000,11,
77,3372,7.6,,45000,11,
77,3336,13.8,,59000,1,
77,3323,5.2,,107000,5,
77,3202,5,,44000,8,
77,3198,13.6,,65000,1,
